,brewery,address,city,type,url,,,
7557,True Anomaly Brewing,,"Houston, TX 77006",Type: Planning,http://www.trueanomalybrewing.com,,,
7558,True North Ale Company,116 County Rd,"Ipswich, MA 01938-2501 ",Type: Micro,http://www.TrueNorthAles.com,,,
7559,True Respite Brewing Company,7301 Calhoun Pl Ste 600,"Derwood, MD 20855-2740 ",Type: Micro,http://www.truerespite.com,,,
7560,True Symmetry Brewing Company,,"Suisun City, CA 94585-2518",Type: Planning,http://Www.truesymmetry.beer,,,
7561,True Vine Brewing Company,219 S Englewood Ave,"Tyler, TX 75702-6926 ",Type: Micro,http://www.truevinebrewing.com,,,
7562,True West Brewing Company,525 Massachusetts Ave Ste 107,"Acton, MA 01720-2962 ",Type: Brewpub,http://www.brewtruewest.com,,,
7563,Trumer Brauerei,1404 4th St,"Berkeley, CA 94710-1323 ",Type: Regional,http://www.trumer-international.com,,,
7564,Trusty Brewing Co.,114 E Evergreen Blvd,"Vancouver, WA 98660-3219 ",Type: Brewpub,http://www.trustybrewing.com,,,
7565,Truth Or Consequences Brewing Company,410 N Broadway St,"Truth or Consequences, NM 87901-2836 ",Type: Micro,http://www.torc.beer,,,
7566,TRVE Brewing Co,227 N Broadway # 101,"Denver, CO 80203-5940 ",Type: Micro,http://trvebrewing.com,,,
7567,TTs Old Iron Brewery,154 S Madison St,"Spokane, WA 99201-4542 ",Type: Micro,http://www.ttsoldironbrewery.com,,,
7568,Tuckahoe Brewing Co,3092 English Creek Ave,"Egg Harbor Township, NJ 08234-5245 ",Type: Micro,http://www.tuckahoebrewing.com,,,
7569,Tucker Brewing Company,,"Tucker, GA 30084-6240",Type: Planning,http://www.tuckerbrewing.com,,,
7570,Tuckerman Brewing Co,66 Hobbs St PO Box 1058,"Conway, NH 03818-1058 ",Type: Micro,http://www.tuckermanbrewing.com,,,
7572,Tumbledown Brewing LLC,805 Farmington Falls Rd Ste 7,"Farmington, ME 04938-6454 ",Type: Micro,http://www.tumbledownbrewing.com,,,
7573,Tumbleroot Brewery And Distillery,,"Santa Fe, NM 87508",Type: Planning,http://www.tumblerootbreweryanddistillery.com,,,
7574,Tun Tavern Brewery and Restaurant,2 Convention Blvd Ste 3,"Atlantic City, NJ 08401-4137 ",Type: Brewpub,http://www.tuntavern.com,,,
7576,Tunnel Vision Brewery,5699 S Lake Shore Dr,"Harbor Springs, MI 49740-9784 ",Type: Brewpub,http://www.pondhill.com,,,
7577,Tuppers Hop Pocket Ale,6404 Redwing Rd,"Bethesda, MD 20817-5920 ",Type: Contract,http://www.tuppersbeers.com,,,
7578,Tupps Brewery,721 Anderson St,"McKinney, TX 75069-7149 ",Type: Micro,http://www.tuppsbrewery.com,,,
7579,Turgua Brewing Co,PO Box 1648,"Fairview, NC 28730-1648 ",Type: Micro,http://www.turguabrewing.com,,,
7580,Turkey Hill Brewing Co Pub,991 Central Rd,"Bloomsburg, PA 17815-8990 ",Type: Brewpub,http://www.turkeyhillbrewing.com,,,
7581,Turn 2 Brewing Company Inc.,,"Sebring, FL 33872-9253",Type: Planning,http://www.turn2brew.com,,,
7583,"Turning Point Beer, LLC",,"Bedford, TX 76022-6401",Type: Planning,http://Www.turningpointbeer.com,,,
7584,Turtle Anarchy Brewing Co,5901 California Ave Ste 105,"Nashville, TN 37209-1370 ",Type: Micro,http://www.turtleanarchy.com,,,
7585,Turtle Mountain Brewing Co,905 36th Pl SE Ste C,"Rio Rancho, NM 87124-4850 ",Type: Brewpub,http://www.turtlemountainbrewing.com,,,
7586,Turtle Stack Brewery,125 2nd St S,"La Crosse, WI 54601-3206 ",Type: Micro,http://www.turtlestackbrewery.com,,,
7587,Turtle Swamp Brewing,3377 Washington St,"Jamaica Plain, MA 02130-2617 ",Type: Micro,http://www.turtleswampbrewing.com,,,
7588,"Tusculum Farm Enterprises, LLC",,"Laytonsville, MD 20882-2117",Type: Planning,http://tusculumfarm.com,,,
7589,"Tusculum Holdings, LLC",,"Boerne, TX 78006-2334",Type: Planning,http://www.tusculumbrewing.com,,,
7590,Tustin Brewing Co,13011 Newport Ave Ste 100,"Tustin, CA 92780-3517 ",Type: Brewpub,http://www.tustinbrewery.com,,,
7592,TUYA SuperBrewing Co.,,"Santa Cruz, CA 95062-1411",Type: Planning,http://www.tuyasuperbrew.com,,,
7593,Twain's Brewpub & Billiards,211 E Trinity Pl,"Decatur, GA 30030-3414 ",Type: Brewpub,http://www.twains.net,,,
7594,Tweaking Frog Brewing Company,211 Main St Ste A,"Farmingdale, NY 11735-2675 ",Type: Micro,http://www.tweakingfrogbrewing.com,,,
7596,Twelve String Brewing Co,11616 E Montgomery Dr Ste 26,"Spokane, WA 99206-6608 ",Type: Micro,http://www.twelvestringbrewingco.com,,,
7597,Twenty Below Brewing @ Twenty Tap,5406 N College Ave,"Indianapolis, IN 46220-3126 ",Type: Brewpub,http://www.twentytap.com,,,
7599,Twenty-Six Acres Brewing Company,7285 Westwinds Blvd NW,"Concord, NC 28027-3310 ",Type: Micro,http://www.26acres.com,,,
7600,Twin Creeks Brewing Company,111 S Pollard St,"Vinton, VA 24179-2414 ",Type: Micro,http://www.twincreeksbrewing.com,,,
7601,Twin Elephant Brewing Company,13 Watchung Ave Ste 103,"Chatham, NJ 07928-2759 ",Type: Micro,http://www.twinelephant.com,,,
7602,Twin Lakes Brewing Co,405 Marsh Ln Ste 7,"Wilmington, DE 19804-2445 ",Type: Micro,http://www.twinlakesbrewingcompany.com,,,
7603,Twin Leaf Brewery,144 Coxe Ave,"Asheville, NC 28801-4026 ",Type: Micro,http://www.twinleafbrewery.com,,,
7604,Twin Peaks Brewery,1500 Market Place Blvd,"Irving, TX 75063 ",Type: Micro,http://twinpeaksrestaurants.com/brewery,,,
7607,Twinpanzee Brewing Company,101 Executive Dr Ste D,"Sterling, VA 20166-9557 ",Type: Micro,http://www.twinpanzee.com,,,
7608,Twisted Ales Craft Brewing Co.,212 W 6th St,"Richmond, VA 23224-2349 ",Type: Micro,http://www.twistedales.com,,,
7611,Twisted Cypress Brewing Company,1897 Sam Rittenberg Blvd,"Charleston, SC 29407-4870 ",Type: Micro,http://www.twistedcypressbrewingco.com,,,
7612,Twisted Hippo,2925 W Montrose Ave,"Chicago, IL 60618-1403 ",Type: Contract,http://Www.twistedhippo.com,,,
7613,Twisted Pine Brewing Co,3201 Walnut St Ste A,"Boulder, CO 80301-2645 ",Type: Brewpub,http://www.twistedpinebrewing.com,,,
7614,Twisted Rail Brewing Company,169 Lakeshore Dr,"Canandaigua, NY 14424-2309 ",Type: Micro,http://www.twistedrailbrewing.com,,,
7617,Twisted Trunk Brewing Company,2000 Pga Blvd Ste 5506,"North Palm Beach, FL 33408-2726 ",Type: Micro,http://www.twistedtrunkbrewing.com,,,
7618,Twisted Vine Brewery,3320 Westown Pkwy,"West Des Moines, IA 50266-1111 ",Type: Micro,http://www.twistedvinebrewery.com,,,
7619,Twisted X Brewing Co,23455 West RR 150,"Dripping Springs, TX 78620-9999 ",Type: Micro,http://www.texmexbeer.com,,,
7620,Two Bald Guys Beverage Co,18090 Hazelnut Dr,"Reno, NV 89508-6898 ",Type: Contract,http://www.drinktwobaldguys.com,,,
7621,Two Beagles Brewpub,910 2nd Ave N,"Onalaska, WI 54650-2277 ",Type: Brewpub,http://www.twobeaglesbrewpub.com,,,
7622,Two Beers Brewing Co,4700 Ohio Ave S Ste A,"Seattle, WA 98134-2359 ",Type: Micro,http://www.twobeersbrewery.com,,,
7623,Two Blokes Brewing Co.,547 Long Point Rd Ste 101,"Mount Pleasant, SC 29464-8337 ",Type: Micro,http://www.twoblokesbrewing.com,,,
7624,Two Bridges Brewing,,"New York, NY 10002-4956",Type: Planning,http://www.twobridgesbrewing.com,,,
7625,Two Brothers Brewing Co,30W315 Calumet Ave W,"Warrenville, IL 60555-1565 ",Type: Regional,http://www.TwoBrothersBrewing.com,,,
7627,Two Coast Brewing Co.,1866 W 169th St Ste H,"Gardena, CA 90247-5231 ",Type: Contract,http://www.twocoastbrewing.com,,,
7628,Two Docs Brewing Co.,,"Lubbock, TX 79401",Type: Planning,http://twodocsbrewing.com,,,
7630,Two Fathers Beer Co,2016 Belvidere Rd,"Virginia Beach, VA 23454-2233 ",Type: Contract,http://www.twofathersbeer.com,,,
7632,Two Goats Brewing,5027 State Route 414,"Burdett, NY 14818-9816 ",Type: Brewpub,http://www.twogoatsbrewing.com,,,
7633,Two Gramps Brewing,266 Water St,"Gardiner, ME 04345 ",Type: Brewpub,http://www.twogrampsbrewing.com,,,
7635,Two Kilts Brewing,14841 SW Tualatin Sherwood Rd Ste 501,"Sherwood, OR 97140-7127 ",Type: Micro,http://www.twokiltsbrewing.com,,,
7637,Two Rascals Brewing Co,147 N 1st St,"Montrose, CO 81401-3601 ",Type: Micro,http://www.tworascalsbrewing.com,,,
7638,Two Rivers Brewing Co,542 Northampton St,"Easton, PA 18042-3517 ",Type: Brewpub,http://www.tworiversbrewing.com,,,
7639,Two Roads Brewing Co,1700 Stratford Ave,"Stratford, CT 06615-6419 ",Type: Regional,http://www.tworoadsbrewing.com,,,
7640,Two Rows Restaurant and Brewery - Allen,711 Central Expy S,"Allen, TX 75013-8012 ",Type: Contract,http://www.tworows.com/,,,
7641,Two Ton Brewing,2453 Brunswick Ave Bldg BD,"Linden, NJ 07036- ",Type: Micro,http://www.twotonbrewing.com,,,
7642,Two Wheel Brewing Company,535 S Loop 4,"Buda, TX 78610-9388 ",Type: Micro,http://www.twowheelbrewing.com,,,
7643,Two22 Brew,4550 S Reservoir Rd,"Centennial, CO 80015-2878 ",Type: Micro,http://www.two22brew.com,,,
7644,TwoDEEP Brewing,714 N Capitol Ave,"Indianapolis, IN 46204-1114 ",Type: Brewpub,http://www.twodeepbrewing.com,,,
7645,Two-Shy Brewing,1308 NW Park St Ste 100,"Roseburg, OR 97470-2058 ",Type: Micro,http://www.twoshybrewing.com,,,
7646,Tyranena Brewing Co,PO Box 736,"Lake Mills, WI 53551-0736 ",Type: Micro,http://www.tyranena.com,,,
7647,"U4ic Brewing, Inc.",23436 Union Trl Ste 1,"Belle Plaine, MN 56011-9008 ",Type: Micro,http://www.u4icbrewing.com,,,
7648,Uberbrew,2305 Montana Ave,"Billings, MT 59101-2421 ",Type: Brewpub,http://uberbrewmt.com,,,
7649,UBrew Nanobrewery,3054 Cass Rd Unit F,"Traverse City, MI 49684-8800 ",Type: Micro,http://www.ubrewtc.com,,,
7650,Uinta Brewing Co,1722 S Fremont Dr,"Salt Lake City, UT 84104-4215 ",Type: Regional,http://www.uintabrewing.com,,,
7651,Ukiah Brewing Co,102 S State St,"Ukiah, CA 95482-4903 ",Type: Brewpub,http://www.ukiahbrewingco.com,,,
7653,Uncle Bear's Brewery,4921 E Ray Rd Ste 103,"Phoenix, AZ 85044-6495 ",Type: Micro,http://www.ubcraftbeer.com,,,
7654,Uncle Billy's Brewery,1530 Barton Springs Rd,"Austin, TX 78704-1013 ",Type: Micro,http://www.unclebillys.com,,,
7655,Uncle Buck's Brewery And Steakhouse,2501 Bass Pro Dr,"Grapevine, TX 76051-2009 ",Type: Brewpub,http://restaurants.basspro.com/UncleBucksSteakhouse/,,,
7656,Uncle Ernies Bayfront Grill & Brew House,1151 Bayview Ave,"Panama City, FL 32401-1452 ",Type: Contract,http://uncleerniesbayfrontgrill.com/welcome/,,,
7657,Uncommon Brewers,303 Potrero St Ste 40H,"Santa Cruz, CA 95060-2778 ",Type: Micro,http://www.uncommonbrewers.com,,,
7659,Under Pressure Brewing Company,,"Plymouth, MN 55442-3211",Type: Planning,http://www.underpressurebrewing.com,,,
7660,Under The Radar Brewery,1506 Truxillo St,"Houston, TX 77004-3960 ",Type: Micro,http://www.undertheradarbrewery.com,,,
7664,Underground Brewing,,"Woodinville, WA 98072",Type: Micro,http://www.underground-brewing.com,,,
7666,Une Annee Brewery,9082 W Golf Rd,"Niles, IL 60714-5805 ",Type: Micro,http://uneannee.com,,,
7667,Unify Brewing Company,,"Glenwood Springs, CO 81601-3215",Type: Planning,http://www.UnifyBrewing.com,,,
7668,Union 32 Crafthouse,2864 Highway 55 Ste 200,"Eagan, MN 55121-1455 ",Type: Micro,http://www.union32crafthouse.com,,,
7670,Union Bear Brewing Co.,5880 State Highway 121 Ste 101,"Plano, TX 75024 ",Type: Brewpub,http://www.unionbear.com,,,
7671,Union Brewing,622 S Rangeline Rd Ste Q,"Carmel, IN 46032-2152 ",Type: Micro,http://www.unionbrewingco.com,,,
7673,Union Craft Brewing,1700 Union Ave Ste D,"Baltimore, MD 21211-1499 ",Type: Micro,http://www.unioncraftbrewing.com,,,
7675,Union Pizza & Brewing Co,1145 N Union Ave,"Fergus Falls, MN 56537- ",Type: Brewpub,http://www.unionpizzaandbrewing.com,,,
7678,Uniontown Brewing Co.,,"Ashland, OH 44805-2221",Type: Planning,http://www.uniontownbrewing.com,,,
7679,Unknown Brewing Company,1327 S Mint St,"Charlotte, NC 28203-4121 ",Type: Micro,http://www.unknownbrewing.com,,,
7680,Unlawful Assembly Brewing Company,7800 Windrose Ave,"Plano, TX 75024-0114 ",Type: Brewpub,http://www.unlawfulassembly.com,,,
7681,Unleashed Brewing Company,,"Stonington, CT 06378-1628",Type: Planning,http://www.unleashedbrewing.com,,,
7682,Unmapped Brewing Co.,14625 Excelsior Blvd,"Minnetonka, MN 55345-6605 ",Type: Micro,http://www.unmappedbrewing.com,,,
7684,Unruly Brewing Company,360 W Western Ave,"Muskegon, MI 49440-1273 ",Type: Micro,http://www.unrulybrewing.com,,,
7685,Unseen Creatures Brewing & Blending,,"Miami, FL ",Type: Planning,http://www.unseencreaturesbrewing.com,,,
7689,Untold Brewing,6 Old Country Way,"Scituate, MA 02066-3773 ",Type: Micro,http://www.untoldbrewing.com,,,
7690,UpCountry Brewing,1042 Haywood Rd,"Asheville, NC 28806-2639 ",Type: Brewpub,http://upcountrybrewing.com/,,,
7692,Upland Brewing Co - Bloomington Brewpub,350 W 11th St,"Bloomington, IN 47404-3720 ",Type: Regional,http://www.uplandbeer.com,,,
7693,Upper Hand Brewery,3525 Airport Rd,"Escanaba, MI 49829-1096 ",Type: Micro,http://www.upperhandbrewery.com,,,
7694,Upright Brewing Co,240 N Broadway Ste 2,"Portland, OR 97227-1880 ",Type: Micro,http://www.uprightbrewing.com,,,
7695,Uproar Brewing,439 S 1st St,"San Jose, CA 95113-2816 ",Type: Brewpub,http://www.uproarbrewing.com,,,
7696,Upside Brewing,5692 Main St,"Sylvania, OH 43560-1928 ",Type: Brewpub,http://www.facebook.com/UpsideBrewing,,,
7698,Upslope Brewing Company - Flatiron Park,1898 S Flatiron Ct Ste 110,"Boulder, CO 80301-2860 ",Type: Micro,http://www.upslopebrewing.com,,,
7700,Upstate Brewing Co,3028 Lake Rd,"Elmira, NY 14903-1409 ",Type: Micro,http://www.upstatebrewing.com,,,
7701,Upstate Craft Beer Company,400 Augusta St Ste 120,"Greenville, SC 29601-3552 ",Type: Brewpub,http://www.upstatecraftbeer.com,,,
7702,Upstream Brewing Co (#1),514 S 11th St,"Omaha, NE 68102-2808 ",Type: Brewpub,http://www.upstreambrewing.com,,,
7703,Uptown Brewing Co,418 Evans St,"Greenville, NC 27858-1834 ",Type: Micro,http://www.uptownbrewingcompany.com,,,
7704,Uptown Market Brewing,6620 SW Scholls Ferry Rd,"Portland, OR 97223-7166 ",Type: Micro,http://www.uptownmarketpdx.com,,,
7705,Upward Brewing Co.,,"Livingston Manor, NY 12758-",Type: Planning,http://www.upwardbrewing.com,,,
7706,Uranus Brewery,,"Saint Robert, MO 65584",Type: Planning,http://www.UranusMissouri.com,,,
7707,Urban Artifact,1660 Blue Rock St,"Cincinnati, OH 45223-2554 ",Type: Micro,http://www.artifactbeer.com,,,
7709,Urban Comfort Restaurant and Brewery,2601 Central Ave,"Saint Petersburg, FL 33713-8722 ",Type: Brewpub,http://www.urbancomfortstpete.com,,,
7710,Urban Family Brewing,4441 26th Ave W,"Seattle, WA 98199-1218 ",Type: Micro,http://www.urbanfamilybrewing.com,,,
7711,Urban Forest Craft Brewing,,"Rockford, IL 61114-4962",Type: Planning,http://www.UrbanForestCraftBrewing.com,,,
7712,Urban Growler Brewing Co,2325 Endicott St,"Saint Paul, MN 55114-1223 ",Type: Brewpub,http://www.urbangrowlerbrewing.com,,,
7713,Urban Harvest Brewing Company,1024 S 5th St,"Milwaukee, WI 53204-1733 ",Type: Micro,http://www.urbanharvestbrewing.com,,,
7714,Urban Lodge Brewery,415 N Benton Dr,"Sauk Rapids, MN 56379-1534 ",Type: Brewpub,http://urbanlodgebrewery.com,,,
7715,Urban Roots Brewing,,"Sacramento, CA 95818-1418",Type: Planning,http://www.urbanrootsbrewing.com,,,
7716,Urban South Brewery,1645 Tchoupitoulas St,"New Orleans, LA 70130-1852 ",Type: Micro,http://www.urbansouthbrewery.com,,,
7717,Urban Village Brewing Company,1001 N 2nd St,"Philadelphia, PA 19123-1612 ",Type: Brewpub,http://www.urbanvillagebrewing.com,,,
7718,Urbanrest Brewing Company,2615 Wolcott St,"Ferndale, MI 48220-1422 ",Type: Micro,http://www.urbanrest.com,,,
7720,Ursa Minor Brewing,,"Duluth, MN 55806",Type: Planning,http://www.ursaminorbrewing.com,,,
7721,Ursula Brewery,2101 N Ursula St Unit 10,"Aurora, CO 80045-7448 ",Type: Micro,http://www.ursulabrewery.com,,,
7722,US Beer Brewers At the Cellar Door,17 W Cayuga St,"Oswego, NY 13126-4000 ",Type: Brewpub,http://www.usbeerbrewers.beer,,,
7723,Utah Brewers Cooperative,1735 S 300 W,"Salt Lake City, UT 84115-1802 ",Type: Regional,http://www.wasatchbeers.com,,,
7724,Ute Pass Brewing Co,209 E Midland Ave,"Woodland Park, CO 80863-3101 ",Type: Brewpub,http://www.utepassbrewingcompany.com,,,
7725,Utepils Brewing Co,225 Thomas Ave N Apt 700,"Minneapolis, MN 55405-3397 ",Type: Micro,http://www.utepilsbrewing.com,,,
7726,Utility Brewing Company,206 N. Vienna Street,"Ruston, LA 71270 ",Type: Brewpub,http://www.utilitybrewing.com,,,
7727,UTOG Brewing Company,,"Ogden, UT 84401-1407",Type: Planning,http://www.utogbrewing.com,,,
7728,Uturn BBQ,599 Crossing Dr,"Lafayette, CO 80026-1797 ",Type: Brewpub,http://www.uturnbbq.com,,,
7729,V Twin Brewing Company,2302 N Argonne Rd Ste H,"Spokane, WA 99212-2366 ",Type: Micro,http://www.facebook.com/vtwinbrewingco,,,
7730,Vagabond Brewing,2195 Hyacinth St NE Ste 172,"Salem, OR 97301-3118 ",Type: Brewpub,http://www.vagabondbrewing.com,,,
7731,Vail Brewing Company,41290 US Hwy 6,"Vail, CO 81657 ",Type: Micro,http://www.vailbrewingco.com,,,
7732,Valcour Brewing Company LLC,49 Ohio Rd,"Plattsburgh, NY 12903-4409 ",Type: Micro,http://www.valcourbrewery.com,,,
7733,Valholl Brewing Company,18970 3rd Ave,"Poulsbo, WA 98370 ",Type: Micro,http://www.valhollbrewing.com,,,
7734,Valkyrie Brewing,234 W Dallas St,"Dallas, WI 54733-9706 ",Type: Micro,http://www.valkyriebrewery.com,,,
7735,Vallensons Brewing Co.,4081 Rice Drier Road,"Pearland, TX 77581 ",Type: Micro,http://www.vallensons.com,,,
7736,Valley Brewing Co,157 W Adams St,"Stockton, CA 95204-5337 ",Type: Brewpub,http://www.valleybrew.com,,,
7737,Valley Brewing Co,3215 River Rd,"Yakima, WA 98902-1142 ",Type: Micro,http://www.valleybrewingco.com,,,
7738,Valley House Brewing,16111 Main St NE,"Duvall, WA 98019-8490 ",Type: Brewpub,http://www.valleyhousebrewing.com,,,
7739,Valley River Brewery & Eatery,71 Tennessee St,"Murphy, NC 28906-2938 ",Type: Brewpub,http://www.valleyriverbrewery.com,,,
7740,Valley Vineyards Winery & Cellar Dweller Brewing,2276 E US Highway 22 and 3,"Morrow, OH 45152-9414 ",Type: Brewpub,http://www.valleyvineyards.com,,,
7742,Vander Mill,505 Ball Ave NE,"Grand Rapids, MI 49503-2011 ",Type: Brewpub,http://www.vandermill.com,,,
7743,Vanessa House Beer Company,520 N Meridian Ave,"Oklahoma City, OK 73107-5723 ",Type: Micro,http://www.vanessahousebeerco.com,,,
7744,Vanguard Brewing Company,27501 SW 95th Ave Ste 945,"Wilsonville, OR 97070-5705 ",Type: Micro,http://www.vanguardbrewing.com,,,
7745,Vanish Farmwoods Brewery,42264 Black Hops Ln,"Leesburg, VA 20176-5498 ",Type: Brewpub,http://vanishbeer.com,,,
7746,Vanished Valley Brewing,782 Center St,"Ludlow, MA 01056-1409 ",Type: Micro,http://www.vanishedvalley.com,,,
7747,VanMax Brewing Company LLC,,"Decatur, MI 49045-1008",Type: Planning,http://www.vanmaxbrewing.com,,,
7750,Varietal Beer Company,416 E Edison Ave,"Sunnyside, WA 98944-1459 ",Type: Micro,http://www.varietalbeer.com,,,
7751,Vasen Brewing Company LLC.,3331 Moore St,"Richmond, VA 23230-4423 ",Type: Micro,http://www.vasenbrewing.com,,,
7752,Vashon Brewing Co,,"Vashon, WA 98070-5900",Type: Micro,http://www.vashonbrewingco.com,,,
7753,Vault Brewing Co,10 S Main St,"Morrisville, PA 19067-1511 ",Type: Brewpub,http://www.vaultbrewing.com,,,
7754,Vector Brewing,,",  ",Type: Planning,http://vectorbrewing.com,,,
7756,Venice Ale House Brewing Co,2 Rose Ave,"Venice, CA 90291-2411 ",Type: Contract,http://www.venicealehouse.com,,,
7757,Venice Duck Brewery,,"Venice, CA 90291-3833",Type: Contract,http://www.veniceduckbrewery.com,,,
7758,Venn Brewing Company,3550 E 46th St Apt 140,"Minneapolis, MN 55406-3965 ",Type: Micro,http://www.vennbrewing.com,,,
7759,Ventura Coast Brewing Company,76 S Oak St,"Ventura, CA 93001-2702 ",Type: Micro,http://www.vcbc.beer,,,
7760,Veracious Brewing Company,246 Main St,"Monroe, CT 06468-1171 ",Type: Micro,http://www.veraciousbrewing.com,,,
7761,Verboten Brewing,127 E 5th St,"Loveland, CO 80537-5503 ",Type: Micro,http://www.verbotenbrewing.com,,,
7762,Verde Brewing Company,724 Industrial Dr Unit 7A,"Camp Verde, AZ 86322 ",Type: Micro,http://www.verdebrewing.com,,,
7763,Verdugo West Brewing Company,156 W Verdugo Ave,"Burbank, CA 91502-2132 ",Type: Micro,http://www.verdugowestbrewing.com,,,
7764,Vermont Pub and Brewery,144 College St,"Burlington, VT 05401-8416 ",Type: Brewpub,http://www.vermontbrewery.com,,,
7765,Vernal Brewing Company,510 E Main St,"Vernal, UT 84078-2700 ",Type: Micro,http://www.vernalbrewingcompany.com,,,
7766,Vertigo Brewing,21420 NW Nicholas Ct Ste D-7,"Hillsboro, OR 97124-6633 ",Type: Micro,http://www.vertigobrew.com,,,
7767,Very Nice Brewing Co,20 Lakeview Drive Unit 112,"Nederland, CO 80466 ",Type: Micro,http://www.verynicebrewing.com,,,
